# Labels for CHK002 (unused dependency) / CHK003 (missing dependency) findings
# on the §17 OSS validation set. `fp`/`tp` are ground truth; `deferred` records
# heuristic triage that still needs validation.
#
# Tab-separated columns (lines starting with # and blank lines are ignored):
#   slug          project slug from scripts/oss-clones.manifest
#   code          CHK002 | CHK003
#   target        stable JSON target field (was distribution for dep rules)
#   verdict       fp | tp | deferred
#   bucket        root-cause bucket for CHK003 fp or deferred; use - otherwise
#   note          short justification (how it was verified)
#
# Bucket vocabulary (CHK003 fp/deferred): map-gap | workspace-boundary | optional-import |
# dev-context | transitive-policy | metadata-gap
#
# scripts/oss-metrics.sh matches findings on (slug, code, target).
# Unlabeled findings are unknown; unknown and deferred block CHK002 FP gate.
#
# slug	code	target	verdict	bucket	note
typer	CHK003	tests/test_tutorial/test_arguments/test_envvar/test_tutorial003.py:docs_src.arguments.envvar	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_envvar/test_tutorial003_an.py:docs_src.arguments.envvar	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial001.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial001_an.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial002.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial002_an.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial003.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial003_an.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial004.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial004_an.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial005.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial005_an.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial006.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial006_an.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial007.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial007_an.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial008.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_help/test_tutorial008_an.py:docs_src.arguments.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_optional/test_tutorial001.py:docs_src.arguments.optional	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_optional/test_tutorial001_an.py:docs_src.arguments.optional	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_optional/test_tutorial002.py:docs_src.arguments.optional	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_optional/test_tutorial002_an.py:docs_src.arguments.optional	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_optional/test_tutorial003.py:docs_src.arguments.optional	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_arguments/test_tutorial001.py:docs_src.commands.arguments	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_callback/test_tutorial001.py:docs_src.commands.callback	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_callback/test_tutorial002.py:docs_src.commands.callback	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_callback/test_tutorial003.py:docs_src.commands.callback	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_callback/test_tutorial004.py:docs_src.commands.callback	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_context/test_tutorial001.py:docs_src.commands.context	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_context/test_tutorial002.py:docs_src.commands.context	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_context/test_tutorial003.py:docs_src.commands.context	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_context/test_tutorial004.py:docs_src.commands.context	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial001.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial001_an.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial002.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial003.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial004.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial004_an.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial005.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial005_an.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial006.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial007.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial007_an.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_help/test_tutorial008.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_index/test_tutorial001.py:docs_src.commands.index	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_index/test_tutorial002.py:docs_src.commands.index	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_index/test_tutorial003.py:docs_src.commands.index	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_name/test_tutorial001.py:docs_src.commands.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_one_or_multiple/test_tutorial001.py:docs_src.commands.one_or_multiple	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_one_or_multiple/test_tutorial002.py:docs_src.commands.one_or_multiple	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_options/test_tutorial001.py:docs_src.commands.options	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_commands/test_options/test_tutorial001_an.py:docs_src.commands.options	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_exceptions/test_tutorial001.py:docs_src.exceptions	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_exceptions/test_tutorial002.py:docs_src.exceptions	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_exceptions/test_tutorial003.py:docs_src.exceptions	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_exceptions/test_tutorial004.py:docs_src.exceptions	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_first_steps/test_tutorial001.py:docs_src.first_steps	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_first_steps/test_tutorial002.py:docs_src.first_steps	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_first_steps/test_tutorial003.py:docs_src.first_steps	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_first_steps/test_tutorial004.py:docs_src.first_steps	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_first_steps/test_tutorial005.py:docs_src.first_steps	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_first_steps/test_tutorial006.py:docs_src.first_steps	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_multiple_values/test_arguments_with_multiple_values/test_tutorial001.py:docs_src.multiple_values.arguments_with_multiple_values	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_multiple_values/test_arguments_with_multiple_values/test_tutorial002.py:docs_src.multiple_values.arguments_with_multiple_values	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_multiple_values/test_arguments_with_multiple_values/test_tutorial002_an.py:docs_src.multiple_values.arguments_with_multiple_values	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_multiple_values/test_multiple_options/test_tutorial001.py:docs_src.multiple_values.multiple_options	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_multiple_values/test_multiple_options/test_tutorial001_an.py:docs_src.multiple_values.multiple_options	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_multiple_values/test_multiple_options/test_tutorial002.py:docs_src.multiple_values.multiple_options	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_multiple_values/test_multiple_options/test_tutorial002_an.py:docs_src.multiple_values.multiple_options	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_multiple_values/test_options_with_multiple_values/test_tutorial001.py:docs_src.multiple_values.options_with_multiple_values	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_multiple_values/test_options_with_multiple_values/test_tutorial001_an.py:docs_src.multiple_values.options_with_multiple_values	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_callback/test_tutorial001.py:docs_src.options.callback	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_callback/test_tutorial001_an.py:docs_src.options.callback	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_callback/test_tutorial003.py:docs_src.options.callback	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_callback/test_tutorial003_an.py:docs_src.options.callback	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_callback/test_tutorial004.py:docs_src.options.callback	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_callback/test_tutorial004_an.py:docs_src.options.callback	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_help/test_tutorial001.py:docs_src.options.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_help/test_tutorial001_an.py:docs_src.options.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_help/test_tutorial002.py:docs_src.options.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_help/test_tutorial002_an.py:docs_src.options.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_help/test_tutorial003.py:docs_src.options.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_help/test_tutorial003_an.py:docs_src.options.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_name/test_tutorial001.py:docs_src.options.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_name/test_tutorial001_an.py:docs_src.options.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_name/test_tutorial002.py:docs_src.options.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_name/test_tutorial002_an.py:docs_src.options.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_name/test_tutorial003.py:docs_src.options.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_name/test_tutorial003_an.py:docs_src.options.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_name/test_tutorial004.py:docs_src.options.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_name/test_tutorial004_an.py:docs_src.options.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_name/test_tutorial005.py:docs_src.options.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_name/test_tutorial005_an.py:docs_src.options.name	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_prompt/test_tutorial001.py:docs_src.options.prompt	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_prompt/test_tutorial001_an.py:docs_src.options.prompt	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_prompt/test_tutorial002.py:docs_src.options.prompt	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_prompt/test_tutorial002_an.py:docs_src.options.prompt	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_prompt/test_tutorial003.py:docs_src.options.prompt	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_prompt/test_tutorial003_an.py:docs_src.options.prompt	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_required/test_tutorial001.py:docs_src.options.required	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_required/test_tutorial001_an.py:docs_src.options.required	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_version/test_tutorial003.py:docs_src.options.version	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options/test_version/test_tutorial003_an.py:docs_src.options.version	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial002.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial002_an.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial003.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial003_an.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial004.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial004_an.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial007.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial007_an.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial008.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial008_an.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial009.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_options_autocompletion/test_tutorial009_an.py:docs_src.options_autocompletion	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_bool/test_tutorial001.py:docs_src.parameter_types.bool	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_bool/test_tutorial001_an.py:docs_src.parameter_types.bool	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_bool/test_tutorial002.py:docs_src.parameter_types.bool	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_bool/test_tutorial002_an.py:docs_src.parameter_types.bool	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_bool/test_tutorial003.py:docs_src.parameter_types.bool	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_bool/test_tutorial003_an.py:docs_src.parameter_types.bool	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_bool/test_tutorial004.py:docs_src.parameter_types.bool	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_bool/test_tutorial004_an.py:docs_src.parameter_types.bool	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_custom_types/test_tutorial001.py:docs_src.parameter_types.custom_types	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_custom_types/test_tutorial001_an.py:docs_src.parameter_types.custom_types	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_custom_types/test_tutorial002.py:docs_src.parameter_types.custom_types	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_custom_types/test_tutorial002_an.py:docs_src.parameter_types.custom_types	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_datetime/test_tutorial001.py:docs_src.parameter_types.datetime	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_datetime/test_tutorial002.py:docs_src.parameter_types.datetime	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_datetime/test_tutorial002_an.py:docs_src.parameter_types.datetime	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_enum/test_tutorial001.py:docs_src.parameter_types.enum	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_enum/test_tutorial002.py:docs_src.parameter_types.enum	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_enum/test_tutorial002_an.py:docs_src.parameter_types.enum	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_enum/test_tutorial003.py:docs_src.parameter_types.enum	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_enum/test_tutorial003_an.py:docs_src.parameter_types.enum	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_file/test_tutorial001.py:docs_src.parameter_types.file	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_file/test_tutorial001_an.py:docs_src.parameter_types.file	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_file/test_tutorial002.py:docs_src.parameter_types.file	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_file/test_tutorial002_an.py:docs_src.parameter_types.file	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_file/test_tutorial003.py:docs_src.parameter_types.file	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_file/test_tutorial003_an.py:docs_src.parameter_types.file	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_file/test_tutorial004.py:docs_src.parameter_types.file	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_file/test_tutorial004_an.py:docs_src.parameter_types.file	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_file/test_tutorial005.py:docs_src.parameter_types.file	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_file/test_tutorial005_an.py:docs_src.parameter_types.file	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_index/test_tutorial001.py:docs_src.parameter_types.index	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_number/test_tutorial001.py:docs_src.parameter_types.number	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_number/test_tutorial001_an.py:docs_src.parameter_types.number	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_number/test_tutorial002.py:docs_src.parameter_types.number	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_number/test_tutorial002_an.py:docs_src.parameter_types.number	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_number/test_tutorial003.py:docs_src.parameter_types.number	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_number/test_tutorial003_an.py:docs_src.parameter_types.number	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_path/test_tutorial001.py:docs_src.parameter_types.path	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_path/test_tutorial001_an.py:docs_src.parameter_types.path	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_path/test_tutorial002.py:docs_src.parameter_types.path	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_path/test_tutorial002_an.py:docs_src.parameter_types.path	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_parameter_types/test_uuid/test_tutorial001.py:docs_src.parameter_types.uuid	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_prompt/test_tutorial001.py:docs_src.prompt	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_prompt/test_tutorial002.py:docs_src.prompt	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_prompt/test_tutorial003.py:docs_src.prompt	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_callback_override/test_tutorial001.py:docs_src.subcommands.callback_override	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_callback_override/test_tutorial002.py:docs_src.subcommands.callback_override	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_callback_override/test_tutorial003.py:docs_src.subcommands.callback_override	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_callback_override/test_tutorial004.py:docs_src.subcommands.callback_override	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_name_help/test_tutorial001.py:docs_src.subcommands.name_help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_name_help/test_tutorial002.py:docs_src.subcommands.name_help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_name_help/test_tutorial003.py:docs_src.subcommands.name_help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_name_help/test_tutorial004.py:docs_src.subcommands.name_help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_name_help/test_tutorial005.py:docs_src.subcommands.name_help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_subcommands/test_name_help/test_tutorial006.py:docs_src.subcommands.name_help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
